name;name_enc;region_code;link;category
Hyatt House Nashville at Vanderbilt;Hyatt%20House%20Nashville%20at%20Vanderbilt;bnaxw;https://www.hyatt.com/en-US/hotel/tennessee/hyatt-house-nashville-at-vanderbilt/bnaxw;3
Grand Hyatt San Antonio River Walk;Grand%20Hyatt%20San%20Antonio%20River%20Walk;satgh;https://www.hyatt.com/en-US/hotel/texas/grand-hyatt-san-antonio-river-walk/satgh;3
Hyatt House Austin/Downtown;Hyatt%20House%20Austin%2FDowntown;ausxd;https://www.hyatt.com/en-US/hotel/texas/hyatt-house-austin-downtown/ausxd;3
Hyatt Place Fort Worth / TCU;Hyatt%20Place%20Fort%20Worth%20%2F%20TCU;dfwzu;https://www.hyatt.com/en-US/hotel/texas/hyatt-place-fort-worth-tcu/dfwzu;3
Hyatt Place Fort Worth Historic Stockyards;Hyatt%20Place%20Fort%20Worth%20Historic%20Stockyards;dfwzf;https://www.hyatt.com/en-US/hotel/texas/hyatt-place-fort-worth-historic-stockyards/dfwzf;3
Hyatt Place San Antonio/Riverwalk;Hyatt%20Place%20San%20Antonio%2FRiverwalk;satzr;https://www.hyatt.com/en-US/hotel/texas/hyatt-place-san-antonio-riverwalk/satzr;3
Hyatt Regency Dallas;Hyatt%20Regency%20Dallas;dfwrd;https://www.hyatt.com/en-US/hotel/texas/hyatt-regency-dallas/dfwrd;3
Hyatt Regency Frisco - Dallas;Hyatt%20Regency%20Frisco%20-%20Dallas;dfwro;https://www.hyatt.com/en-US/hotel/texas/hyatt-regency-frisco-dallas/dfwro;3
Hyatt Regency San Antonio Riverwalk;Hyatt%20Regency%20San%20Antonio%20Riverwalk;satrs;https://www.hyatt.com/en-US/hotel/texas/hyatt-regency-san-antonio-riverwalk/satrs;3
tommie Austin;tommie%20Austin;auste;https://www.hyatt.com/en-US/hotel/texas/tommie-austin/auste;3
Hyatt Centric Arlington;Hyatt%20Centric%20Arlington;wasar;https://www.hyatt.com/en-US/hotel/virginia/hyatt-centric-arlington/wasar;3
Hyatt House Falls Church/Merrifield;Hyatt%20House%20Falls%20Church%2FMerrifield;dcaxf;https://www.hyatt.com/en-US/hotel/virginia/hyatt-house-falls-church-merrifield/dcaxf;3
Hyatt Place Arlington/Courthouse Plaza;Hyatt%20Place%20Arlington%2FCourthouse%20Plaza;wasza;https://www.hyatt.com/en-US/hotel/virginia/hyatt-place-arlington-courthouse-plaza/wasza;3
Hyatt Regency Crystal City at Reagan National Airport;Hyatt%20Regency%20Crystal%20City%20at%20Reagan%20National%20Airport;wasrc;https://www.hyatt.com/en-US/hotel/virginia/hyatt-regency-crystal-city-at-reagan-national-airport/wasrc;3
Hyatt Regency Reston;Hyatt%20Regency%20Reston;resto;https://www.hyatt.com/en-US/hotel/virginia/hyatt-regency-reston/resto;3
Quirk Hotel Richmond;Quirk%20Hotel%20Richmond;ricdh;https://www.hyatt.com/en-US/hotel/virginia/quirk-hotel-richmond/ricdh;3
Hyatt House Seattle/Bellevue;Hyatt%20House%20Seattle%2FBellevue;seaxb;https://www.hyatt.com/en-US/hotel/washington/hyatt-house-seattle-bellevue/seaxb;3
Hyatt House Seattle/Redmond;Hyatt%20House%20Seattle%2FRedmond;seaxr;https://www.hyatt.com/en-US/hotel/washington/hyatt-house-seattle-redmond/seaxr;3
Hyatt Regency Lake Washington at Seattle's Southport;Hyatt%20Regency%20Lake%20Washington%20at%20Seattle%27s%20Southport;searl;https://www.hyatt.com/en-US/hotel/washington/hyatt-regency-lake-washington-at-seattles-southport/searl;3
Hyatt Place Madison/Downtown;Hyatt%20Place%20Madison%2FDowntown;msnzd;https://www.hyatt.com/en-US/hotel/wisconsin/hyatt-place-madison-downtown/msnzd;3
Hyatt Regency Trinidad;Hyatt%20Regency%20Trinidad;trirt;https://www.hyatt.com/en-US/hotel/trinidad-tobago/hyatt-regency-trinidad/trirt;3
Park Hyatt Mendoza;Park%20Hyatt%20Mendoza;menph;https://www.hyatt.com/en-US/hotel/argentina/park-hyatt-mendoza-hotel-casino-and-spa/menph;3
Grand Hyatt Rio de Janeiro;Grand%20Hyatt%20Rio%20de%20Janeiro;riogh;https://www.hyatt.com/en-US/hotel/brazil/grand-hyatt-rio-de-janeiro/riogh;3
Grand Hyatt São Paulo;Grand%20Hyatt%20S%C3%A3o%20Paulo;saogh;https://www.hyatt.com/en-US/hotel/brazil/grand-hyatt-sao-paulo/saogh;3
Grand Hyatt Bogotá;Grand%20Hyatt%20Bogot%C3%A1;boggh;https://www.hyatt.com/en-US/hotel/colombia/grand-hyatt-bogota/boggh;3
Hyatt Regency Cartagena;Hyatt%20Regency%20Cartagena;ctgrc;https://www.hyatt.com/en-US/hotel/colombia/hyatt-regency-cartagena/ctgrc;3
Movich Casa del Alferez;Movich%20Casa%20del%20Alferez;cloym;https://www.hyatt.com/en-US/hotel/colombia/slh-movich-casa-del-alferez/cloym;3
El Convento Boutique Hotel;El%20Convento%20Boutique%20Hotel;guaye;https://www.hyatt.com/en-US/hotel/guatamala/slh-el-convento-boutique-hotel/guaye;3
Hotel de la Soledad;Hotel%20de%20la%20Soledad;mlmys;https://www.hyatt.com/en-US/hotel/mexico/slh-hotel-de-la-soledad/mlmys;3
Hyatt Regency Mexico City;Hyatt%20Regency%20Mexico%20City;mexhr;https://www.hyatt.com/en-US/hotel/mexico/hyatt-regency-mexico-city/mexhr;3
Stara Hamburgo;Stara%20Hamburgo;mexyh;https://www.hyatt.com/en-US/hotel/mexico/slh-stara-hamburgo/mexyh;3
Stara San Angel Inn;Stara%20San%20Angel%20Inn;mexys;https://www.hyatt.com/en-US/hotel/mexico/slh-stara-san-angel-inn/mexys;3
Thompson Playa del Carmen Main House;Thompson%20Playa%20del%20Carmen%20Main%20House;canth;https://www.hyatt.com/en-US/hotel/mexico/thompson-playa-del-carmen-main-house/canth;3
Hyatt Centric San Isidro Lima;Hyatt%20Centric%20San%20Isidro%20Lima;limct;https://www.hyatt.com/en-US/hotel/peru/hyatt-centric-san-isidro-lima/limct;3
Grand Hotel Yerevan;Grand%20Hotel%20Yerevan;evnyy;https://www.hyatt.com/en-US/hotel/armenia/slh-grand-hotel-yerevan/evnyy;3
Andaz Vienna Am Belvedere;Andaz%20Vienna%20Am%20Belvedere;vieaz;https://www.hyatt.com/en-US/hotel/austria/andaz-vienna-am-belvedere/vieaz;3
Hyatt Regency Chantilly;Hyatt%20Regency%20Chantilly;cdgrc;https://www.hyatt.com/en-US/hotel/france/hyatt-regency-chantilly/cdgrc;3
Hyatt Regency Mainz;Hyatt%20Regency%20Mainz;mainz;https://www.hyatt.com/en-US/hotel/germany/hyatt-regency-mainz/mainz;3
The Wellem;The%20Wellem;dusxd;https://www.hyatt.com/en-US/hotel/germany/the-wellem/dusxd;3
Grand Hyatt Athens;Grand%20Hyatt%20Athens;athgh;https://www.hyatt.com/en-US/hotel/greece/grand-hyatt-athens/athgh;3
The Excelsior;The%20Excelsior;skgye;https://www.hyatt.com/en-US/hotel/greece/slh-the-excelsior/skgye;3
Theoxenia Palace & House Suites;Theoxenia%20Palace%20%26%20House%20Suites;athyp;https://www.hyatt.com/en-US/hotel/greece/slh-theoxenia-palace-and-house-suites/athyp;3
Hyatt Centric The Liberties Dublin;Hyatt%20Centric%20The%20Liberties%20Dublin;dubct;https://www.hyatt.com/en-US/hotel/ireland/hyatt-centric-the-liberties-dublin/dubct;3
Hotel de la Ville;Hotel%20de%20la%20Ville;linyd;https://www.hyatt.com/en-US/hotel/italy/slh-hotel-de-la-ville/linyd;3
Hyatt Centric Murano Venice;Hyatt%20Centric%20Murano%20Venice;vcect;https://www.hyatt.com/en-US/hotel/italy/hyatt-centric-venice-murano/vcect;3
Villa Soligo;Villa%20Soligo;tsfyv;https://www.hyatt.com/en-US/hotel/italy/slh-villa-soligo/tsfyv;3
Alentejo Marmoris Hotel & Spa;Alentejo%20Marmoris%20Hotel%20%26%20Spa;byjya;https://www.hyatt.com/en-US/hotel/portugal/slh-alentejo-marmoris-hotel-and-spa/byjya;3
Hyatt Regency Moscow Petrovsky Park;Hyatt%20Regency%20Moscow%20Petrovsky%20Park;mosrm;https://www.hyatt.com/en-US/hotel/russia/hyatt-regency-moscow-petrovsky-park/mosrm;3
Hyatt Regency Barcelona Tower;Hyatt%20Regency%20Barcelona%20Tower;bcnrb;https://www.hyatt.com/en-US/hotel/spain/hyatt-regency-barcelona-tower/bcnrb;3
Wellnesshotel Golf Panorama;Wellnesshotel%20Golf%20Panorama;zrhyw;https://www.hyatt.com/en-US/hotel/switzerland/slh-wellnesshotel-golf-panorama/zrhyw;3
Grand Hyatt Istanbul;Grand%20Hyatt%20Istanbul;istan;https://www.hyatt.com/en-US/hotel/turkey/grand-hyatt-istanbul/istan;3
Hyatt Place London City East;Hyatt%20Place%20London%20City%20East;lhrzc;https://www.hyatt.com/en-US/hotel/united-kingdom/hyatt-place-london-city-east/lhrzc;3
Hyatt Regency Birmingham;Hyatt%20Regency%20Birmingham;birmi;https://www.hyatt.com/en-US/hotel/england-united-kingdom/hyatt-regency-birmingham/birmi;3
Langshott Manor;Langshott%20Manor;lgwyh;https://www.hyatt.com/en-US/hotel/england-united-kingdom/slh-langshott-manor/lgwyh;3
Tylney Hall Hotel and Gardens;Tylney%20Hall%20Hotel%20and%20Gardens;lhryt;https://www.hyatt.com/en-US/hotel/england-united-kingdom/slh-tylney-hall-hotel-and-gardens/lhryt;3
Lazib Inn Resort and Spa;Lazib%20Inn%20Resort%20and%20Spa;caiyl;https://www.hyatt.com/en-US/hotel/egypt/slh-lazib-inn-resort-and-spa/caiyl;3
Hyatt Regency Addis Ababa;Hyatt%20Regency%20Addis%20Ababa;addra;https://www.hyatt.com/en-US/hotel/ethiopia/hyatt-regency-addis-ababa/addra;3
Hyatt Regency Casablanca;Hyatt%20Regency%20Casablanca;casab;https://www.hyatt.com/en-US/hotel/morocco/hyatt-regency-casablanca/casab;3
Hyatt Regency Taghazout;Hyatt%20Regency%20Taghazout;agart;https://www.hyatt.com/en-US/hotel/morocco/hyatt-regency-taghazout/agart;3
Hyatt Regency Dar es Salaam, The Kilimanjaro;Hyatt%20Regency%20Dar%20es%20Salaam%2C%20The%20Kilimanjaro;darhr;https://www.hyatt.com/en-US/hotel/tanzania/hyatt-regency-dar-es-salaam-the-kilimanjaro/darhr;3
Hyatt Regency Aqaba Ayla;Hyatt%20Regency%20Aqaba%20Ayla;aqjra;https://www.hyatt.com/en-US/hotel/jordan/hyatt-regency-aqaba-ayla-resort/aqjra;3
O Monot Boutique Hotel;O%20Monot%20Boutique%20Hotel;beyyo;https://www.hyatt.com/en-US/hotel/lebanon/slh-o-monot-boutique-hotel/beyyo;3
Hyatt House Jeddah Sari Street;Hyatt%20House%20Jeddah%20Sari%20Street;jedxr;https://www.hyatt.com/en-US/hotel/saudi-arabia/hyatt-house-jeddah-sari-street/jedxr;3
Hyatt Place Riyadh Al Sulaimania;Hyatt%20Place%20Riyadh%20Al%20Sulaimania;ruhzs;https://www.hyatt.com/en-US/hotel/saudi-arabia/hyatt-place-riyadh-sulaimania/ruhzs;3
Hyatt Regency Dubai Creek Heights;Hyatt%20Regency%20Dubai%20Creek%20Heights;dxbhc;https://www.hyatt.com/en-US/hotel/united-arab-emirates/hyatt-regency-dubai-creek-heights/dxbhc;3
Dinamo Hotel Baku;Dinamo%20Hotel%20Baku;gydyd;https://www.hyatt.com/en-US/hotel/azerbaijan/slh-dinamo-hotel-baku/gydyd;3
Angkor Village Hotel;Angkor%20Village%20Hotel;repyv;https://www.hyatt.com/en-US/hotel/cambodia/slh-angkor-village-hotel/repyv;3
Park Hyatt Siem Reap;Park%20Hyatt%20Siem%20Reap;repph;https://www.hyatt.com/en-US/hotel/cambodia/park-hyatt-siem-reap/repph;3
Andaz Delhi;Andaz%20Delhi;delaz;https://www.hyatt.com/en-US/hotel/india/andaz-delhi/delaz;3
Grand Hyatt Goa;Grand%20Hyatt%20Goa;goagh;https://www.hyatt.com/en-US/hotel/india/grand-hyatt-goa/goagh;3
The Diwa Club by Alila;The%20Diwa%20Club%20by%20Alila;goiac;https://www.hyatt.com/en-US/hotel/india/the-diwa-club-goa/goiac;3
Hyatt Regency Dharamshala Resort;Hyatt%20Regency%20Dharamshala%20Resort;dhmrm;https://www.hyatt.com/en-US/hotel/india/hyatt-regency-dharamshala-resort/dhmrm;3
Alila SCBD Jakarta;Alila%20SCBD%20Jakarta;cgkas;https://www.hyatt.com/en-US/hotel/indonesia/alila-scbd-jakarta/cgkas;3
Alila Ubud;Alila%20Ubud;dpsau;https://www.hyatt.com/en-US/hotel/indonesia/alila-ubud/dpsau;3
Grand Hyatt Jakarta;Grand%20Hyatt%20Jakarta;jakgh;https://www.hyatt.com/en-US/hotel/indonesia/grand-hyatt-jakarta/jakgh;3
Hyatt House Kanazawa;Hyatt%20House%20Kanazawa;kmqxk;https://www.hyatt.com/en-US/hotel/japan/hyatt-house-kanazawa/kmqxk;3
Hyatt Regency Tokyo;Hyatt%20Regency%20Tokyo;tyoty;https://www.hyatt.com/en-US/hotel/japan/hyatt-regency-tokyo/tyoty;3
Hyatt Regency Yokohama;Hyatt%20Regency%20Yokohama;hndry;https://www.hyatt.com/en-US/hotel/japan/hyatt-regency-yokohama/hndry;3
Cameron Highlands Resort;Cameron%20Highlands%20Resort;iphyc;https://www.hyatt.com/en-US/hotel/malaysia/slh-cameron-highlands-resort/iphyc;3
Grand Hyatt Kuala Lumpur;Grand%20Hyatt%20Kuala%20Lumpur;kuagh;https://www.hyatt.com/en-US/hotel/malaysia/grand-hyatt-kuala-lumpur/kuagh;3
Mangala Resort & Spa;Mangala%20Resort%20%26%20Spa;kuaym;https://www.hyatt.com/en-US/hotel/malaysia/slh-mangala-resort-and-spa/kuaym;3
The Edison George Town, Penang;The%20Edison%20George%20Town%2C%20Penang;penye;https://www.hyatt.com/en-US/hotel/malaysia/slh-the-edison-george-town/penye;3
The Majestic Malacca;The%20Majestic%20Malacca;mkzym;https://www.hyatt.com/en-US/hotel/malaysia/slh-the-majestic-malacca/mkzym;3
Grand Hyatt Manila;Grand%20Hyatt%20Manila;mangh;https://www.hyatt.com/en-US/hotel/philippines/grand-hyatt-manila/mangh;3
Grand Hyatt Incheon;Grand%20Hyatt%20Incheon;inche;https://www.hyatt.com/en-US/hotel/south-korea/grand-hyatt-incheon/inche;3
Akyra TAS Sukhumvit Bangkok;Akyra%20TAS%20Sukhumvit%20Bangkok;bkkya;https://www.hyatt.com/en-US/hotel/thailand/slh-akyra-sukhumvit-bangkok/bkkya;3
Akyra Thonglor Bangkok;Akyra%20Thonglor%20Bangkok;bkkyt;https://www.hyatt.com/en-US/hotel/thailand/slh-akyra-thonglor-bangkok/bkkyt;3
Grand Hyatt Erawan Bangkok;Grand%20Hyatt%20Erawan%20Bangkok;bangh;https://www.hyatt.com/en-US/hotel/thailand/grand-hyatt-erawan-bangkok/bangh;3
Hyatt Regency Bangkok Sukhumvit;Hyatt%20Regency%20Bangkok%20Sukhumvit;bkkhr;https://www.hyatt.com/en-US/hotel/thailand/hyatt-regency-bangkok-sukhumvit/bkkhr;3
Hyatt Regency Phuket Resort;Hyatt%20Regency%20Phuket%20Resort;phuhr;https://www.hyatt.com/en-US/hotel/thailand/hyatt-regency-phuket-resort/phuhr;3
Hyatt Regency Hua Hin;Hyatt%20Regency%20Hua%20Hin;huahi;https://www.hyatt.com/en-US/hotel/thailand/hyatt-regency-hua-hin/huahi;3
Hyatt Regency Tashkent;Hyatt%20Regency%20Tashkent;tasrt;https://www.hyatt.com/en-US/hotel/uzbekistan/hyatt-regency-tashkent/tasrt;3
Hyatt Regency Nha Trang;Hyatt%20Regency%20Nha%20Trang;cxrrn;https://www.hyatt.com/en-US/hotel/vietnam/hyatt-regency-nha-trang/cxrrn;3
Andaz Xiamen;Andaz%20Xiamen;xmnaz;https://www.hyatt.com/en-US/hotel/china/andaz-xiamen/xmnaz;3
BEI Zhaolong Hotel;BEI%20Zhaolong%20Hotel;pekal;https://www.hyatt.com/en-US/hotel/china/jdv-bei-zhaolong-hotel/pekal;3
Commune By The Great Wall;Commune%20By%20The%20Great%20Wall;pekub;https://www.hyatt.com/en-US/hotel/china/commune-by-the-great-wall/pekub;3
Grand Hyatt Beijing;Grand%20Hyatt%20Beijing;beigh;https://www.hyatt.com/en-US/hotel/china/grand-hyatt-beijing/beigh;3
Grand Hyatt Dalian;Grand%20Hyatt%20Dalian;dalgh;https://www.hyatt.com/en-US/hotel/china/grand-hyatt-dalian/dalgh;3
Grand Hyatt Guangzhou;Grand%20Hyatt%20Guangzhou;guagh;https://www.hyatt.com/en-US/hotel/china/grand-hyatt-guangzhou/guagh;3
Grand Hyatt Sanya Haitang Bay Resort and Spa;Grand%20Hyatt%20Sanya%20Haitang%20Bay%20Resort%20and%20Spa;syxgh;https://www.hyatt.com/en-US/hotel/china/grand-hyatt-sanya-haitang-bay-resort-and-spa/syxgh;3
Grand Hyatt Shenzhen;Grand%20Hyatt%20Shenzhen;shegh;https://www.hyatt.com/en-US/hotel/china/grand-hyatt-shenzhen/shegh;3
Hyatt on the Bund, Shanghai;Hyatt%20on%20the%20Bund%2C%20Shanghai;shang;https://www.hyatt.com/en-US/hotel/china/hyatt-on-the-bund-shanghai/shang;3
Hyatt Regency Hengqin;Hyatt%20Regency%20Hengqin;mfmrh;https://www.hyatt.com/en-US/hotel/china/hyatt-regency-hengqin/mfmrh;3
LN Hotel Five, Guangzhou;LN%20Hotel%20Five%2C%20Guangzhou;canyl;https://www.hyatt.com/en-US/hotel/china/slh-ln-hotel-five/canyl;3
Park Hyatt Suzhou;Park%20Hyatt%20Suzhou;suzph;https://www.hyatt.com/en-US/hotel/china/park-hyatt-suzhou/suzph;3
The Lixury Hotel;The%20Lixury%20Hotel;ckgub;https://www.hyatt.com/en-US/hotel/china/the-lixury-hotel/ckgub;3
The New Jingli Hotel;The%20New%20Jingli%20Hotel;nkgyj;https://www.hyatt.com/en-US/hotel/china/slh-the-new-jingli-hotel/nkgyj;3
YiuTeung Mansion;YiuTeung%20Mansion;ctuyy;https://www.hyatt.com/en-US/hotel/china/slh-yiu-teung-mansion/ctuyy;3
Hyatt Regency Hong Kong, Sha Tin;Hyatt%20Regency%20Hong%20Kong%2C%20Sha%20Tin;shahr;https://www.hyatt.com/en-US/hotel/china/hyatt-regency-hong-kong-sha-tin/shahr;3
Hotel Éclat Taipei;Hotel%20%C3%89clat%20Taipei;tpeye;https://www.hyatt.com/en-US/hotel/taiwan/slh-hotel-eclat-taipei/tpeye;3
Union House Lukang;Union%20House%20Lukang;rmqyu;https://www.hyatt.com/en-US/hotel/taiwan/slh-union-house-lukang/rmqyu;3
Hyatt Hotel Canberra - A Park Hyatt Hotel;Hyatt%20Hotel%20Canberra%20-%20A%20Park%20Hyatt%20Hotel;canbe;https://www.hyatt.com/en-US/hotel/australia/hyatt-hotel-canberra-a-park-hyatt-hotel/canbe;3
Hyatt Regency Brisbane;Hyatt%20Regency%20Brisbane;bnerb;https://www.hyatt.com/en-US/hotel/australia/hyatt-regency-brisbane/bnerb;3
Ovolo The Valley Brisbane;Ovolo%20The%20Valley%20Brisbane;bneyb;https://www.hyatt.com/en-US/hotel/australia/slh-ovolo-the-valley-brisbane/bneyb;3
Hyatt Regency Saipan;Hyatt%20Regency%20Saipan;spnrs;https://www.hyatt.com/en-US/hotel/micronesia/hyatt-regency-saipan/spnrs;3
Hyatt Residence Club Sedona, Piñon Pointe;Hyatt%20Residence%20Club%20Sedona%2C%20Pi%C3%B1on%20Pointe;sedsh;https://www.hyatt.com/en-US/hotel/arizona/hyatt-residence-club-sedona-pinon-pointe/sedsh;4
Andaz San Diego;Andaz%20San%20Diego;sanas;https://www.hyatt.com/en-US/hotel/california/andaz-san-diego/sanas;4
Hotel Avante;Hotel%20Avante;sjcja;https://www.hyatt.com/en-US/hotel/california/jdv-hotel-avante/sjcja;4
Hotel De Anza;Hotel%20De%20Anza;sjcdh;https://www.hyatt.com/en-US/hotel/california/hotel-de-anza/sjcdh;4
Hyatt House at Anaheim Resort/Convention Center;Hyatt%20House%20at%20Anaheim%20Resort%2FConvention%20Center;anaxa;https://www.hyatt.com/en-US/hotel/california/hyatt-house-at-anaheim-resort-convention-center/anaxa;4
Hyatt House Belmont/Redwood Shores;Hyatt%20House%20Belmont%2FRedwood%20Shores;sfoxs;https://www.hyatt.com/en-US/hotel/california/hyatt-house-belmont-redwood-shores/sfoxs;4
Hyatt House Emeryville/San Francisco Bay Area;Hyatt%20House%20Emeryville%2FSan%20Francisco%20Bay%20Area;oakxe;https://www.hyatt.com/en-US/hotel/california/hyatt-house-emeryville-san-francisco-bay-area/oakxe;4
Hyatt House Pleasanton;Hyatt%20House%20Pleasanton;oakxp;https://www.hyatt.com/en-US/hotel/california/hyatt-house-pleasanton/oakxp;4
Hyatt House San Jose/Silicon Valley;Hyatt%20House%20San%20Jose%2FSilicon%20Valley;sjcxj;https://www.hyatt.com/en-US/hotel/california/hyatt-house-san-jose-silicon-valley/sjcxj;4
Hyatt House Santa Clara;Hyatt%20House%20Santa%20Clara;sjcxc;https://www.hyatt.com/en-US/hotel/california/hyatt-house-santa-clara/sjcxc;4
Hyatt Place Emeryville/San Francisco Bay Area;Hyatt%20Place%20Emeryville%2FSan%20Francisco%20Bay%20Area;oakze;https://www.hyatt.com/en-US/hotel/california/hyatt-place-emeryville-san-francisco-bay-area/oakze;4
Hyatt Place Santa Barbara;Hyatt%20Place%20Santa%20Barbara;sbazs;https://www.hyatt.com/en-US/hotel/california/hyatt-place-santa-barbara/sbazs;4
Hyatt Place Santa Cruz;Hyatt%20Place%20Santa%20Cruz;sjczs;https://www.hyatt.com/en-US/hotel/california/hyatt-place-santa-cruz/sjczs;4
Hyatt Regency Monterey Hotel and Spa on Del Monte Golf Course;Hyatt%20Regency%20Monterey%20Hotel%20and%20Spa%20on%20Del%20Monte%20Golf%20Course;mrydm;https://www.hyatt.com/en-US/hotel/california/hyatt-regency-monterey-hotel-and-spa-on-del-monte-golf-course/mrydm;4
Hyatt Regency Santa Clara;Hyatt%20Regency%20Santa%20Clara;clara;https://www.hyatt.com/en-US/hotel/california/hyatt-regency-santa-clara/clara;4
Hyatt Regency Sonoma Wine Country;Hyatt%20Regency%20Sonoma%20Wine%20Country;sonom;https://www.hyatt.com/en-US/hotel/california/hyatt-regency-sonoma-wine-country/sonom;4
Manchester Grand Hyatt San Diego;Manchester%20Grand%20Hyatt%20San%20Diego;sanrs;https://www.hyatt.com/en-US/hotel/california/manchester-grand-hyatt-san-diego/sanrs;4
Waterfront Hotel;Waterfront%20Hotel;sfojw;https://www.hyatt.com/en-US/hotel/california/jdv-waterfront-hotel/sfojw;4
Hyatt Place Keystone;Hyatt%20Place%20Keystone;denzk;https://www.hyatt.com/en-US/hotel/colorado/hyatt-place-keystone/denzk;4
Stonebridge Inn;Stonebridge%20Inn;dends;https://www.hyatt.com/en-US/hotel/colorado/stonebridge-inn/dends;4
Grand Hyatt Washington;Grand%20Hyatt%20Washington;wasgh;https://www.hyatt.com/en-US/hotel/washington-dc/grand-hyatt-washington/wasgh;4
Hyatt Place Washington DC/White House;Hyatt%20Place%20Washington%20DC%2FWhite%20House;waszw;https://www.hyatt.com/en-US/hotel/washington-dc/hyatt-place-washington-dc-white-house/waszw;4
Hyatt Regency Washington on Capitol Hill;Hyatt%20Regency%20Washington%20on%20Capitol%20Hill;wasrw;https://www.hyatt.com/en-US/hotel/washington-dc/hyatt-regency-washington-on-capitol-hill/wasrw;4
Hyatt Centric Las Olas Fort Lauderdale;Hyatt%20Centric%20Las%20Olas%20Fort%20Lauderdale;fllct;https://www.hyatt.com/en-US/hotel/florida/hyatt-centric-las-olas-fort-lauderdale/fllct;4
Hyatt House Naples/5th Avenue;Hyatt%20House%20Naples%2F5th%20Avenue;napxn;https://www.hyatt.com/en-US/hotel/florida/hyatt-house-naples-5th-avenue/napxn;4
Hyatt Place Delray Beach;Hyatt%20Place%20Delray%20Beach;pbizd;https://www.hyatt.com/en-US/hotel/florida/hyatt-place-delray-beach/pbizd;4
Hyatt Place Marathon/Florida Keys;Hyatt%20Place%20Marathon%2FFlorida%20Keys;mthzm;https://www.hyatt.com/en-US/hotel/florida/hyatt-place-marathon-florida-keys/mthzm;4
Hyatt Regency Sarasota;Hyatt%20Regency%20Sarasota;srqss;https://www.hyatt.com/en-US/hotel/florida/hyatt-regency-sarasota/srqss;4
The Confidante Miami Beach;The%20Confidante%20Miami%20Beach;miaob;https://www.hyatt.com/en-US/hotel/florida/the-confidante-miami-beach/miaob;4
Andaz Savannah;Andaz%20Savannah;savrd;https://www.hyatt.com/en-US/hotel/georgia/andaz-savannah/savrd;4
Hyatt House Augusta / Downtown;Hyatt%20House%20Augusta%20%2F%20Downtown;agsxa;https://www.hyatt.com/en-US/hotel/georgia/hyatt-house-augusta-downtown/agsxa;4
Hyatt Place Augusta;Hyatt%20Place%20Augusta;agsza;https://www.hyatt.com/en-US/hotel/georgia/hyatt-place-augusta/agsza;4
Hyatt Centric Waikiki Beach;Hyatt%20Centric%20Waikiki%20Beach;hnlct;https://www.hyatt.com/en-US/hotel/hawaii/hyatt-centric-waikiki-beach/hnlct;4
Lahaina Shores Beach Resort;Lahaina%20Shores%20Beach%20Resort;jhmol;https://www.hyatt.com/en-US/hotel/hawaii/lahaina-shores-beach-resort/jhmol;4
Chicago Athletic Association;Chicago%20Athletic%20Association;chiub;https://www.hyatt.com/en-US/hotel/illinois/chicago-athletic-association-hotel/chiub;4
Hyatt Centric Chicago Magnificent Mile;Hyatt%20Centric%20Chicago%20Magnificent%20Mile;chimm;https://www.hyatt.com/en-US/hotel/illinois/hyatt-centric-chicago-magnificent-mile/chimm;4
Hyatt Centric The Loop Chicago;Hyatt%20Centric%20The%20Loop%20Chicago;chihl;https://www.hyatt.com/en-US/hotel/illinois/hyatt-centric-the-loop-chicago/chihl;4
Hyatt House Chicago - Medical / University District;Hyatt%20House%20Chicago%20-%20Medical%20%2F%20University%20District;chixt;https://www.hyatt.com/en-US/hotel/illinois/hyatt-house-chicago-medical-university-district/chixt;4
Hyatt Place Chicago – Medical / University District;Hyatt%20Place%20Chicago%20%E2%80%93%20Medical%20%2F%20University%20District;chizt;https://www.hyatt.com/en-US/hotel/illinois/hyatt-place-chicago-medical-university-district/chizt;4
Hyatt Place Chicago / Wicker Park;Hyatt%20Place%20Chicago%20%2F%20Wicker%20Park;chizk;https://www.hyatt.com/en-US/hotel/illinois/hyatt-place-chicago-wicker-park/chizk;4
Hyatt Place Chicago-South/University Medical Center;Hyatt%20Place%20Chicago-South%2FUniversity%20Medical%20Center;chizu;https://www.hyatt.com/en-US/hotel/illinois/hyatt-place-chicago-south-university-medical-center/chizu;4
Hyatt Place Chicago/Downtown-The Loop;Hyatt%20Place%20Chicago%2FDowntown-The%20Loop;chizp;https://www.hyatt.com/en-US/hotel/illinois/hyatt-place-chicago-downtown-the-loop/chizp;4
Hyatt Place Chicago/River North;Hyatt%20Place%20Chicago%2FRiver%20North;chizd;https://www.hyatt.com/en-US/hotel/illinois/hyatt-place-chicago-river-north/chizd;4
Hyatt Regency McCormick Place;Hyatt%20Regency%20McCormick%20Place;chimc;https://www.hyatt.com/en-US/hotel/illinois/hyatt-regency-mccormick-place/chimc;4
Thompson Chicago;Thompson%20Chicago;chith;https://www.hyatt.com/en-US/hotel/illinois/thompson-chicago/chith;4
Hyatt Place South Bend/Mishawaka;Hyatt%20Place%20South%20Bend%2FMishawaka;sbnzm;https://www.hyatt.com/en-US/hotel/indiana/hyatt-place-south-bend-mishawaka/sbnzm;4
Hyatt Regency Louisville;Hyatt%20Regency%20Louisville;sdfrl;https://www.hyatt.com/en-US/hotel/kentucky/hyatt-regency-louisville/sdfrl;4
